Student_ID,Name,Gender,Department,Year,Section,Email,Course_Code,Course_Name,Internal1,Internal2,Final,Total,Total_Classes,Attended_Classes,Attendance_Percentage,Activity_Type,Event_Name,Level,Points
S8554,Student_8554,F,CSE,3,B,student_8554@college.edu,CS101,Circuit Theory,20,24,31,75,22,17,77.27,Cultural,Arts Event 4,National,27
S8555,Student_8555,M,EEE,1,C,student_8555@college.edu,CE505,Intro to Programming,18,24,35,77,21,17,80.95,Cultural,Dev Event 1,College,19
S8556,Student_8556,F,CIVIL,1,B,student_8556@college.edu,EC404,Digital Electronics,24,15,30,69,25,17,68.0,Sports,Social Event 7,College,16
S8557,Student_8557,M,CIVIL,1,B,student_8557@college.edu,CE505,Structural Analysis,16,25,32,73,25,24,96.0,Hackathon,Tech Event 2,National,28
S8558,Student_8558,F,CIVIL,3,B,student_8558@college.edu,EC404,Thermodynamics,14,15,48,77,22,15,68.18,Workshop,Sports Event 10,National,29
S8559,Student_8559,F,CIVIL,3,B,student_8559@college.edu,EC404,Digital Electronics,25,10,46,81,23,21,91.3,Sports,Social Event 9,National,11
S8560,Student_8560,M,CIVIL,4,C,student_8560@college.edu,EE202,Intro to Programming,18,24,49,91,23,23,100.0,Workshop,Tech Event 1,State,17
S8561,Student_8561,F,CSE,3,B,student_8561@college.edu,ME303,Intro to Programming,19,20,32,71,24,16,66.67,Sports,Dev Event 9,State,23
S8562,Student_8562,M,CIVIL,2,A,student_8562@college.edu,CE505,Structural Analysis,14,17,31,62,23,16,69.57,Workshop,Social Event 6,State,19
S8563,Student_8563,M,EEE,2,A,student_8563@college.edu,EE202,Thermodynamics,17,19,32,68,21,20,95.24,Cultural,Dev Event 8,National,17
S8564,Student_8564,F,CSE,1,A,student_8564@college.edu,CS101,Circuit Theory,13,11,44,68,18,15,83.33,Cultural,Arts Event 7,National,6
S8565,Student_8565,F,ECE,3,A,student_8565@college.edu,CE505,Intro to Programming,11,20,38,69,22,17,77.27,Hackathon,Arts Event 2,National,30
S8566,Student_8566,F,ECE,1,A,student_8566@college.edu,EC404,Digital Electronics,13,23,41,77,19,16,84.21,Workshop,Social Event 7,National,12
S8567,Student_8567,M,EEE,2,B,student_8567@college.edu,ME303,Thermodynamics,18,10,36,64,24,20,83.33,Volunteer,Tech Event 4,National,25
S8568,Student_8568,F,ME,4,A,student_8568@college.edu,CS101,Digital Electronics,14,10,38,62,18,16,88.89,Volunteer,Social Event 2,College,28
S8569,Student_8569,F,ME,2,A,student_8569@college.edu,CE505,Circuit Theory,12,24,47,83,22,20,90.91,Cultural,Tech Event 9,National,29
S8570,Student_8570,F,CIVIL,2,C,student_8570@college.edu,EC404,Intro to Programming,18,15,38,71,20,17,85.0,Sports,Tech Event 10,State,14
S8571,Student_8571,M,EEE,1,B,student_8571@college.edu,CE505,Thermodynamics,16,22,39,77,24,18,75.0,Sports,Sports Event 4,National,26
S8572,Student_8572,M,CIVIL,1,C,student_8572@college.edu,CE505,Structural Analysis,13,25,36,74,24,19,79.17,Sports,Arts Event 6,College,5
S8573,Student_8573,M,ECE,1,B,student_8573@college.edu,EC404,Circuit Theory,19,23,38,80,22,19,86.36,Sports,Tech Event 2,College,16
S8574,Student_8574,M,CIVIL,2,B,student_8574@college.edu,CS101,Intro to Programming,11,23,37,71,18,12,66.67,Cultural,Dev Event 5,State,24
S8575,Student_8575,F,ME,1,B,student_8575@college.edu,CE505,Thermodynamics,19,24,33,76,23,19,82.61,Cultural,Sports Event 6,College,17
S8576,Student_8576,M,EEE,3,B,student_8576@college.edu,EC404,Thermodynamics,25,23,47,95,25,20,80.0,Hackathon,Sports Event 2,National,6
S8577,Student_8577,M,ECE,4,C,student_8577@college.edu,EE202,Structural Analysis,16,20,30,66,21,17,80.95,Sports,Dev Event 9,College,28
S8578,Student_8578,M,ME,1,B,student_8578@college.edu,CE505,Intro to Programming,17,24,36,77,21,17,80.95,Hackathon,Sports Event 4,National,11
S8579,Student_8579,M,ME,3,C,student_8579@college.edu,ME303,Thermodynamics,15,18,31,64,20,17,85.0,Sports,Tech Event 3,National,9
S8580,Student_8580,F,ME,4,C,student_8580@college.edu,EC404,Digital Electronics,25,23,48,96,19,13,68.42,Hackathon,Arts Event 10,College,15
S8581,Student_8581,F,ECE,3,B,student_8581@college.edu,CE505,Circuit Theory,11,10,43,64,18,13,72.22,Cultural,Dev Event 10,National,13
S8582,Student_8582,M,ECE,4,C,student_8582@college.edu,CE505,Digital Electronics,17,15,40,72,18,14,77.78,Workshop,Dev Event 1,State,8
S8583,Student_8583,M,CSE,4,B,student_8583@college.edu,ME303,Circuit Theory,20,16,43,79,20,19,95.0,Sports,Dev Event 8,National,10
S8584,Student_8584,M,CIVIL,2,B,student_8584@college.edu,EE202,Digital Electronics,15,14,48,77,21,16,76.19,Hackathon,Tech Event 2,National,30
S8585,Student_8585,F,ECE,2,C,student_8585@college.edu,EE202,Structural Analysis,17,22,34,73,20,15,75.0,Workshop,Sports Event 5,College,13
S8586,Student_8586,F,ECE,4,C,student_8586@college.edu,ME303,Structural Analysis,11,24,33,68,19,15,78.95,Cultural,Sports Event 2,State,13
S8587,Student_8587,M,ME,1,C,student_8587@college.edu,CS101,Intro to Programming,23,14,31,68,25,19,76.0,Hackathon,Dev Event 9,College,9
S8588,Student_8588,M,ECE,1,C,student_8588@college.edu,EE202,Thermodynamics,11,18,43,72,24,17,70.83,Cultural,Tech Event 8,National,10
S8589,Student_8589,F,CSE,3,C,student_8589@college.edu,ME303,Structural Analysis,23,17,48,88,23,18,78.26,Sports,Social Event 8,National,23
S8590,Student_8590,M,CSE,4,A,student_8590@college.edu,CS101,Thermodynamics,11,10,45,66,24,22,91.67,Cultural,Sports Event 1,National,8
S8591,Student_8591,M,EEE,2,C,student_8591@college.edu,EC404,Structural Analysis,11,25,42,78,21,14,66.67,Sports,Social Event 2,National,19
S8592,Student_8592,M,CIVIL,3,A,student_8592@college.edu,EC404,Intro to Programming,24,23,35,82,24,16,66.67,Cultural,Social Event 5,State,12
S8593,Student_8593,M,CSE,3,B,student_8593@college.edu,EC404,Digital Electronics,23,24,40,87,23,22,95.65,Hackathon,Social Event 3,College,20
S8594,Student_8594,M,EEE,4,C,student_8594@college.edu,EC404,Structural Analysis,22,15,30,67,19,14,73.68,Cultural,Tech Event 1,College,11
S8595,Student_8595,F,EEE,4,B,student_8595@college.edu,CE505,Digital Electronics,12,23,41,76,20,15,75.0,Volunteer,Tech Event 7,College,11
S8596,Student_8596,M,CIVIL,4,B,student_8596@college.edu,CS101,Structural Analysis,19,14,47,80,19,19,100.0,Cultural,Social Event 10,State,28
S8597,Student_8597,M,ECE,4,B,student_8597@college.edu,EC404,Digital Electronics,14,13,48,75,20,16,80.0,Hackathon,Tech Event 6,State,20
S8598,Student_8598,M,CSE,2,C,student_8598@college.edu,EC404,Digital Electronics,17,17,33,67,25,21,84.0,Workshop,Sports Event 9,National,19
S8599,Student_8599,F,EEE,1,C,student_8599@college.edu,CS101,Circuit Theory,20,16,40,76,20,15,75.0,Workshop,Dev Event 5,College,24
S8600,Student_8600,M,CIVIL,4,B,student_8600@college.edu,ME303,Digital Electronics,11,21,36,68,21,20,95.24,Hackathon,Tech Event 4,College,9
S8601,Student_8601,F,CIVIL,3,C,student_8601@college.edu,EC404,Structural Analysis,21,19,38,78,22,22,100.0,Hackathon,Dev Event 4,National,16
S8602,Student_8602,F,CIVIL,3,B,student_8602@college.edu,CE505,Intro to Programming,15,14,50,79,20,18,90.0,Sports,Arts Event 8,College,5
S8603,Student_8603,M,EEE,4,B,student_8603@college.edu,CE505,Digital Electronics,14,15,45,74,18,18,100.0,Volunteer,Dev Event 8,National,28
S8604,Student_8604,M,CSE,3,C,student_8604@college.edu,EE202,Thermodynamics,13,23,33,69,22,22,100.0,Sports,Dev Event 9,National,17
S8605,Student_8605,F,CSE,2,B,student_8605@college.edu,EC404,Structural Analysis,14,15,36,65,19,18,94.74,Sports,Sports Event 2,State,22
S8606,Student_8606,M,CSE,4,C,student_8606@college.edu,CE505,Thermodynamics,12,22,36,70,25,20,80.0,Cultural,Tech Event 3,National,27
S8607,Student_8607,M,CSE,1,B,student_8607@college.edu,CE505,Intro to Programming,12,15,46,73,23,17,73.91,Hackathon,Social Event 8,National,7
S8608,Student_8608,M,EEE,2,C,student_8608@college.edu,EE202,Thermodynamics,24,18,43,85,22,15,68.18,Sports,Sports Event 1,College,18
S8609,Student_8609,F,ME,3,B,student_8609@college.edu,CE505,Intro to Programming,16,25,35,76,18,13,72.22,Workshop,Sports Event 8,State,13
S8610,Student_8610,F,ECE,2,C,student_8610@college.edu,CS101,Thermodynamics,18,17,30,65,24,23,95.83,Sports,Sports Event 2,National,21
S8611,Student_8611,M,CIVIL,2,C,student_8611@college.edu,EC404,Digital Electronics,24,11,50,85,25,18,72.0,Cultural,Dev Event 8,College,29
S8612,Student_8612,M,CSE,4,B,student_8612@college.edu,CS101,Thermodynamics,23,14,48,85,20,16,80.0,Volunteer,Dev Event 3,College,24
S8613,Student_8613,M,CIVIL,3,B,student_8613@college.edu,EC404,Structural Analysis,17,19,34,70,21,20,95.24,Workshop,Arts Event 3,National,17
S8614,Student_8614,F,ECE,1,A,student_8614@college.edu,CE505,Thermodynamics,16,15,47,78,22,22,100.0,Volunteer,Social Event 5,College,16
S8615,Student_8615,F,CIVIL,2,B,student_8615@college.edu,EC404,Intro to Programming,24,16,43,83,22,22,100.0,Volunteer,Social Event 2,College,21
S8616,Student_8616,M,EEE,2,A,student_8616@college.edu,CS101,Thermodynamics,23,16,42,81,23,16,69.57,Workshop,Dev Event 2,State,18
S8617,Student_8617,M,ME,4,C,student_8617@college.edu,CS101,Intro to Programming,21,19,50,90,21,15,71.43,Hackathon,Social Event 9,National,24
S8618,Student_8618,F,CSE,2,C,student_8618@college.edu,EE202,Circuit Theory,23,18,48,89,18,15,83.33,Volunteer,Tech Event 9,College,8
S8619,Student_8619,F,CSE,2,C,student_8619@college.edu,EE202,Circuit Theory,17,14,45,76,20,14,70.0,Sports,Dev Event 2,State,28
S8620,Student_8620,F,ECE,2,B,student_8620@college.edu,ME303,Structural Analysis,10,15,38,63,23,20,86.96,Hackathon,Social Event 1,State,28
S8621,Student_8621,F,ECE,2,B,student_8621@college.edu,ME303,Digital Electronics,22,15,34,71,23,22,95.65,Volunteer,Arts Event 4,College,25
S8622,Student_8622,M,EEE,1,B,student_8622@college.edu,CS101,Structural Analysis,25,23,46,94,25,25,100.0,Sports,Social Event 3,National,5
S8623,Student_8623,F,ECE,3,A,student_8623@college.edu,CE505,Intro to Programming,25,17,42,84,24,17,70.83,Hackathon,Social Event 1,State,15
S8624,Student_8624,M,CIVIL,1,A,student_8624@college.edu,CS101,Thermodynamics,11,23,47,81,25,22,88.0,Cultural,Tech Event 3,College,5
S8625,Student_8625,F,CIVIL,2,A,student_8625@college.edu,EE202,Circuit Theory,11,10,37,58,23,16,69.57,Cultural,Arts Event 7,State,16
S8626,Student_8626,F,ME,4,B,student_8626@college.edu,CE505,Digital Electronics,17,25,47,89,23,21,91.3,Hackathon,Tech Event 8,State,22
S8627,Student_8627,M,CSE,2,C,student_8627@college.edu,EC404,Thermodynamics,21,13,43,77,25,18,72.0,Sports,Sports Event 1,National,14
S8628,Student_8628,F,ME,3,C,student_8628@college.edu,EE202,Thermodynamics,12,12,50,74,22,16,72.73,Sports,Tech Event 10,National,21
S8629,Student_8629,F,CSE,3,A,student_8629@college.edu,EC404,Intro to Programming,21,18,38,77,23,16,69.57,Cultural,Tech Event 6,State,21
S8630,Student_8630,F,ME,2,A,student_8630@college.edu,ME303,Digital Electronics,11,22,42,75,18,15,83.33,Hackathon,Tech Event 4,College,25
S8631,Student_8631,F,CSE,1,A,student_8631@college.edu,EC404,Thermodynamics,15,14,41,70,25,20,80.0,Hackathon,Tech Event 2,National,19
S8632,Student_8632,F,ME,1,A,student_8632@college.edu,EC404,Circuit Theory,22,17,45,84,25,18,72.0,Sports,Tech Event 3,National,21
S8633,Student_8633,M,ECE,4,C,student_8633@college.edu,EE202,Intro to Programming,23,25,50,98,19,18,94.74,Sports,Dev Event 1,State,26
S8634,Student_8634,M,EEE,4,A,student_8634@college.edu,CE505,Structural Analysis,10,22,36,68,23,17,73.91,Workshop,Dev Event 6,State,25
S8635,Student_8635,M,EEE,3,B,student_8635@college.edu,CE505,Intro to Programming,22,19,45,86,21,19,90.48,Cultural,Social Event 6,National,22
S8636,Student_8636,M,ECE,2,B,student_8636@college.edu,CE505,Thermodynamics,12,22,31,65,23,21,91.3,Cultural,Tech Event 8,National,22
S8637,Student_8637,M,ME,4,A,student_8637@college.edu,EC404,Circuit Theory,22,15,31,68,22,22,100.0,Cultural,Dev Event 5,National,29
S8638,Student_8638,F,CSE,3,A,student_8638@college.edu,ME303,Intro to Programming,15,19,36,70,18,16,88.89,Cultural,Arts Event 7,National,12
S8639,Student_8639,F,EEE,3,B,student_8639@college.edu,EE202,Circuit Theory,17,18,32,67,21,21,100.0,Workshop,Social Event 7,State,25
S8640,Student_8640,M,CSE,4,C,student_8640@college.edu,ME303,Circuit Theory,11,23,37,71,20,20,100.0,Workshop,Tech Event 2,College,25
S8641,Student_8641,M,CSE,1,B,student_8641@college.edu,EE202,Intro to Programming,14,25,43,82,25,24,96.0,Volunteer,Tech Event 10,National,19
S8642,Student_8642,F,ME,4,C,student_8642@college.edu,EE202,Structural Analysis,16,12,44,72,20,15,75.0,Workshop,Sports Event 4,National,22
S8643,Student_8643,M,CIVIL,2,B,student_8643@college.edu,ME303,Intro to Programming,21,20,42,83,18,18,100.0,Volunteer,Sports Event 6,College,18
S8644,Student_8644,F,ECE,3,C,student_8644@college.edu,ME303,Intro to Programming,11,22,31,64,21,17,80.95,Cultural,Dev Event 10,State,20
S8645,Student_8645,M,CSE,3,A,student_8645@college.edu,CE505,Thermodynamics,15,20,35,70,23,21,91.3,Workshop,Arts Event 1,College,12
S8646,Student_8646,F,ME,3,A,student_8646@college.edu,CS101,Intro to Programming,18,13,47,78,22,17,77.27,Volunteer,Social Event 3,College,14
S8647,Student_8647,M,CIVIL,1,C,student_8647@college.edu,EC404,Thermodynamics,19,18,37,74,24,21,87.5,Volunteer,Social Event 4,State,17
S8648,Student_8648,M,CSE,2,C,student_8648@college.edu,ME303,Circuit Theory,18,16,36,70,20,16,80.0,Workshop,Social Event 2,State,23
S8649,Student_8649,M,CIVIL,3,C,student_8649@college.edu,CE505,Thermodynamics,24,15,50,89,22,15,68.18,Workshop,Social Event 2,College,20
S8650,Student_8650,M,EEE,4,A,student_8650@college.edu,CE505,Intro to Programming,11,11,44,66,19,17,89.47,Volunteer,Social Event 8,State,28
S8651,Student_8651,M,ME,4,B,student_8651@college.edu,EE202,Intro to Programming,15,25,42,82,24,24,100.0,Workshop,Dev Event 4,State,16
S8652,Student_8652,M,CSE,1,A,student_8652@college.edu,CE505,Circuit Theory,23,25,39,87,20,15,75.0,Workshop,Arts Event 9,State,7
S8653,Student_8653,F,CSE,4,A,student_8653@college.edu,EE202,Circuit Theory,24,20,42,86,20,20,100.0,Volunteer,Arts Event 8,State,28
S8654,Student_8654,F,CSE,3,B,student_8654@college.edu,CS101,Circuit Theory,20,24,31,75,22,17,77.27,Cultural,Arts Event 4,National,27
S8655,Student_8655,M,EEE,1,C,student_8655@college.edu,CE505,Intro to Programming,18,24,35,77,21,17,80.95,Cultural,Dev Event 1,College,19
S8656,Student_8656,F,CIVIL,1,B,student_8656@college.edu,EC404,Digital Electronics,24,15,30,69,25,17,68.0,Sports,Social Event 7,College,16
S8657,Student_8657,M,CIVIL,1,B,student_8657@college.edu,CE505,Structural Analysis,16,25,32,73,25,24,96.0,Hackathon,Tech Event 2,National,28
S8658,Student_8658,F,CIVIL,3,B,student_8658@college.edu,EC404,Thermodynamics,14,15,48,77,22,15,68.18,Workshop,Sports Event 10,National,29
S8659,Student_8659,F,CIVIL,3,B,student_8659@college.edu,EC404,Digital Electronics,25,10,46,81,23,21,91.3,Sports,Social Event 9,National,11
S8660,Student_8660,M,CIVIL,4,C,student_8660@college.edu,EE202,Intro to Programming,18,24,49,91,23,23,100.0,Workshop,Tech Event 1,State,17
S8661,Student_8661,F,CSE,3,B,student_8661@college.edu,ME303,Intro to Programming,19,20,32,71,24,16,66.67,Sports,Dev Event 9,State,23
S8662,Student_8662,M,CIVIL,2,A,student_8662@college.edu,CE505,Structural Analysis,14,17,31,62,23,16,69.57,Workshop,Social Event 6,State,19
S8663,Student_8663,M,EEE,2,A,student_8663@college.edu,EE202,Thermodynamics,17,19,32,68,21,20,95.24,Cultural,Dev Event 8,National,17
S8664,Student_8664,F,CSE,1,A,student_8664@college.edu,CS101,Circuit Theory,13,11,44,68,18,15,83.33,Cultural,Arts Event 7,National,6
S8665,Student_8665,F,ECE,3,A,student_8665@college.edu,CE505,Intro to Programming,11,20,38,69,22,17,77.27,Hackathon,Arts Event 2,National,30
S8666,Student_8666,F,ECE,1,A,student_8666@college.edu,EC404,Digital Electronics,13,23,41,77,19,16,84.21,Workshop,Social Event 7,National,12
S8667,Student_8667,M,EEE,2,B,student_8667@college.edu,ME303,Thermodynamics,18,10,36,64,24,20,83.33,Volunteer,Tech Event 4,National,25
S8668,Student_8668,F,ME,4,A,student_8668@college.edu,CS101,Digital Electronics,14,10,38,62,18,16,88.89,Volunteer,Social Event 2,College,28
S8669,Student_8669,F,ME,2,A,student_8669@college.edu,CE505,Circuit Theory,12,24,47,83,22,20,90.91,Cultural,Tech Event 9,National,29
S8670,Student_8670,F,CIVIL,2,C,student_8670@college.edu,EC404,Intro to Programming,18,15,38,71,20,17,85.0,Sports,Tech Event 10,State,14
S8671,Student_8671,M,EEE,1,B,student_8671@college.edu,CE505,Thermodynamics,16,22,39,77,24,18,75.0,Sports,Sports Event 4,National,26
S8672,Student_8672,M,CIVIL,1,C,student_8672@college.edu,CE505,Structural Analysis,13,25,36,74,24,19,79.17,Sports,Arts Event 6,College,5
S8673,Student_8673,M,ECE,1,B,student_8673@college.edu,EC404,Circuit Theory,19,23,38,80,22,19,86.36,Sports,Tech Event 2,College,16
S8674,Student_8674,M,CIVIL,2,B,student_8674@college.edu,CS101,Intro to Programming,11,23,37,71,18,12,66.67,Cultural,Dev Event 5,State,24
S8675,Student_8675,F,ME,1,B,student_8675@college.edu,CE505,Thermodynamics,19,24,33,76,23,19,82.61,Cultural,Sports Event 6,College,17
S8676,Student_8676,M,EEE,3,B,student_8676@college.edu,EC404,Thermodynamics,25,23,47,95,25,20,80.0,Hackathon,Sports Event 2,National,6
S8677,Student_8677,M,ECE,4,C,student_8677@college.edu,EE202,Structural Analysis,16,20,30,66,21,17,80.95,Sports,Dev Event 9,College,28
S8678,Student_8678,M,ME,1,B,student_8678@college.edu,CE505,Intro to Programming,17,24,36,77,21,17,80.95,Hackathon,Sports Event 4,National,11
S8679,Student_8679,M,ME,3,C,student_8679@college.edu,ME303,Thermodynamics,15,18,31,64,20,17,85.0,Sports,Tech Event 3,National,9
S8680,Student_8680,F,ME,4,C,student_8680@college.edu,EC404,Digital Electronics,25,23,48,96,19,13,68.42,Hackathon,Arts Event 10,College,15
S8681,Student_8681,F,ECE,3,B,student_8681@college.edu,CE505,Circuit Theory,11,10,43,64,18,13,72.22,Cultural,Dev Event 10,National,13
S8682,Student_8682,M,ECE,4,C,student_8682@college.edu,CE505,Digital Electronics,17,15,40,72,18,14,77.78,Workshop,Dev Event 1,State,8
S8683,Student_8683,M,CSE,4,B,student_8683@college.edu,ME303,Circuit Theory,20,16,43,79,20,19,95.0,Sports,Dev Event 8,National,10
S8684,Student_8684,M,CIVIL,2,B,student_8684@college.edu,EE202,Digital Electronics,15,14,48,77,21,16,76.19,Hackathon,Tech Event 2,National,30
S8685,Student_8685,F,ECE,2,C,student_8685@college.edu,EE202,Structural Analysis,17,22,34,73,20,15,75.0,Workshop,Sports Event 5,College,13
S8686,Student_8686,F,ECE,4,C,student_8686@college.edu,ME303,Structural Analysis,11,24,33,68,19,15,78.95,Cultural,Sports Event 2,State,13
S8687,Student_8687,M,ME,1,C,student_8687@college.edu,CS101,Intro to Programming,23,14,31,68,25,19,76.0,Hackathon,Dev Event 9,College,9
S8688,Student_8688,M,ECE,1,C,student_8688@college.edu,EE202,Thermodynamics,11,18,43,72,24,17,70.83,Cultural,Tech Event 8,National,10
S8689,Student_8689,F,CSE,3,C,student_8689@college.edu,ME303,Structural Analysis,23,17,48,88,23,18,78.26,Sports,Social Event 8,National,23
S8690,Student_8690,M,CSE,4,A,student_8690@college.edu,CS101,Thermodynamics,11,10,45,66,24,22,91.67,Cultural,Sports Event 1,National,8
S8691,Student_8691,M,EEE,2,C,student_8691@college.edu,EC404,Structural Analysis,11,25,42,78,21,14,66.67,Sports,Social Event 2,National,19
S8692,Student_8692,M,CIVIL,3,A,student_8692@college.edu,EC404,Intro to Programming,24,23,35,82,24,16,66.67,Cultural,Social Event 5,State,12
S8693,Student_8693,M,CSE,3,B,student_8693@college.edu,EC404,Digital Electronics,23,24,40,87,23,22,95.65,Hackathon,Social Event 3,College,20
S8694,Student_8694,M,EEE,4,C,student_8694@college.edu,EC404,Structural Analysis,22,15,30,67,19,14,73.68,Cultural,Tech Event 1,College,11
S8695,Student_8695,F,EEE,4,B,student_8695@college.edu,CE505,Digital Electronics,12,23,41,76,20,15,75.0,Volunteer,Tech Event 7,College,11
S8696,Student_8696,M,CIVIL,4,B,student_8696@college.edu,CS101,Structural Analysis,19,14,47,80,19,19,100.0,Cultural,Social Event 10,State,28
S8697,Student_8697,M,ECE,4,B,student_8697@college.edu,EC404,Digital Electronics,14,13,48,75,20,16,80.0,Hackathon,Tech Event 6,State,20
S8698,Student_8698,M,CSE,2,C,student_8698@college.edu,EC404,Digital Electronics,17,17,33,67,25,21,84.0,Workshop,Sports Event 9,National,19
S8699,Student_8699,F,EEE,1,C,student_8699@college.edu,CS101,Circuit Theory,20,16,40,76,20,15,75.0,Workshop,Dev Event 5,College,24
S8700,Student_8700,M,CIVIL,4,B,student_8700@college.edu,ME303,Digital Electronics,11,21,36,68,21,20,95.24,Hackathon,Tech Event 4,College,9
S8701,Student_8701,F,CIVIL,3,C,student_8701@college.edu,EC404,Structural Analysis,21,19,38,78,22,22,100.0,Hackathon,Dev Event 4,National,16
S8702,Student_8702,F,CIVIL,3,B,student_8702@college.edu,CE505,Intro to Programming,15,14,50,79,20,18,90.0,Sports,Arts Event 8,College,5
S8703,Student_8703,M,EEE,4,B,student_8703@college.edu,CE505,Digital Electronics,14,15,45,74,18,18,100.0,Volunteer,Dev Event 8,National,28
S8704,Student_8704,M,CSE,3,C,student_8704@college.edu,EE202,Thermodynamics,13,23,33,69,22,22,100.0,Sports,Dev Event 9,National,17
S8705,Student_8705,F,CSE,2,B,student_8705@college.edu,EC404,Structural Analysis,14,15,36,65,19,18,94.74,Sports,Sports Event 2,State,22
S8706,Student_8706,M,CSE,4,C,student_8706@college.edu,CE505,Thermodynamics,12,22,36,70,25,20,80.0,Cultural,Tech Event 3,National,27
S8707,Student_8707,M,CSE,1,B,student_8707@college.edu,CE505,Intro to Programming,12,15,46,73,23,17,73.91,Hackathon,Social Event 8,National,7
S8708,Student_8708,M,EEE,2,C,student_8708@college.edu,EE202,Thermodynamics,24,18,43,85,22,15,68.18,Sports,Sports Event 1,College,18
S8709,Student_8709,F,ME,3,B,student_8709@college.edu,CE505,Intro to Programming,16,25,35,76,18,13,72.22,Workshop,Sports Event 8,State,13
S8710,Student_8710,F,ECE,2,C,student_8710@college.edu,CS101,Thermodynamics,18,17,30,65,24,23,95.83,Sports,Sports Event 2,National,21
S8711,Student_8711,M,CIVIL,2,C,student_8711@college.edu,EC404,Digital Electronics,24,11,50,85,25,18,72.0,Cultural,Dev Event 8,College,29
S8712,Student_8712,M,CSE,4,B,student_8712@college.edu,CS101,Thermodynamics,23,14,48,85,20,16,80.0,Volunteer,Dev Event 3,College,24
S8713,Student_8713,M,CIVIL,3,B,student_8713@college.edu,EC404,Structural Analysis,17,19,34,70,21,20,95.24,Workshop,Arts Event 3,National,17
S8714,Student_8714,F,ECE,1,A,student_8714@college.edu,CE505,Thermodynamics,16,15,47,78,22,22,100.0,Volunteer,Social Event 5,College,16
S8715,Student_8715,F,CIVIL,2,B,student_8715@college.edu,EC404,Intro to Programming,24,16,43,83,22,22,100.0,Volunteer,Social Event 2,College,21
S8716,Student_8716,M,EEE,2,A,student_8716@college.edu,CS101,Thermodynamics,23,16,42,81,23,16,69.57,Workshop,Dev Event 2,State,18
S8717,Student_8717,M,ME,4,C,student_8717@college.edu,CS101,Intro to Programming,21,19,50,90,21,15,71.43,Hackathon,Social Event 9,National,24
S8718,Student_8718,F,CSE,2,C,student_8718@college.edu,EE202,Circuit Theory,23,18,48,89,18,15,83.33,Volunteer,Tech Event 9,College,8
S8719,Student_8719,F,CSE,2,C,student_8719@college.edu,EE202,Circuit Theory,17,14,45,76,20,14,70.0,Sports,Dev Event 2,State,28
S8720,Student_8720,F,ECE,2,B,student_8720@college.edu,ME303,Structural Analysis,10,15,38,63,23,20,86.96,Hackathon,Social Event 1,State,28
S8721,Student_8721,F,ECE,2,B,student_8721@college.edu,ME303,Digital Electronics,22,15,34,71,23,22,95.65,Volunteer,Arts Event 4,College,25
S8722,Student_8722,M,EEE,1,B,student_8722@college.edu,CS101,Structural Analysis,25,23,46,94,25,25,100.0,Sports,Social Event 3,National,5
S8723,Student_8723,F,ECE,3,A,student_8723@college.edu,CE505,Intro to Programming,25,17,42,84,24,17,70.83,Hackathon,Social Event 1,State,15
S8724,Student_8724,M,CIVIL,1,A,student_8724@college.edu,CS101,Thermodynamics,11,23,47,81,25,22,88.0,Cultural,Tech Event 3,College,5
S8725,Student_8725,F,CIVIL,2,A,student_8725@college.edu,EE202,Circuit Theory,11,10,37,58,23,16,69.57,Cultural,Arts Event 7,State,16
S8726,Student_8726,F,ME,4,B,student_8726@college.edu,CE505,Digital Electronics,17,25,47,89,23,21,91.3,Hackathon,Tech Event 8,State,22
S8727,Student_8727,M,CSE,2,C,student_8727@college.edu,EC404,Thermodynamics,21,13,43,77,25,18,72.0,Sports,Sports Event 1,National,14
S8728,Student_8728,F,ME,3,C,student_8728@college.edu,EE202,Thermodynamics,12,12,50,74,22,16,72.73,Sports,Tech Event 10,National,21
S8729,Student_8729,F,CSE,3,A,student_8729@college.edu,EC404,Intro to Programming,21,18,38,77,23,16,69.57,Cultural,Tech Event 6,State,21
S8730,Student_8730,F,ME,2,A,student_8730@college.edu,ME303,Digital Electronics,11,22,42,75,18,15,83.33,Hackathon,Tech Event 4,College,25
S8731,Student_8731,F,CSE,1,A,student_8731@college.edu,EC404,Thermodynamics,15,14,41,70,25,20,80.0,Hackathon,Tech Event 2,National,19
S8732,Student_8732,F,ME,1,A,student_8732@college.edu,EC404,Circuit Theory,22,17,45,84,25,18,72.0,Sports,Tech Event 3,National,21
S8733,Student_8733,M,ECE,4,C,student_8733@college.edu,EE202,Intro to Programming,23,25,50,98,19,18,94.74,Sports,Dev Event 1,State,26
S8734,Student_8734,M,EEE,4,A,student_8734@college.edu,CE505,Structural Analysis,10,22,36,68,23,17,73.91,Workshop,Dev Event 6,State,25
S8735,Student_8735,M,EEE,3,B,student_8735@college.edu,CE505,Intro to Programming,22,19,45,86,21,19,90.48,Cultural,Social Event 6,National,22
S8736,Student_8736,M,ECE,2,B,student_8736@college.edu,CE505,Thermodynamics,12,22,31,65,23,21,91.3,Cultural,Tech Event 8,National,22
S8737,Student_8737,M,ME,4,A,student_8737@college.edu,EC404,Circuit Theory,22,15,31,68,22,22,100.0,Cultural,Dev Event 5,National,29
S8738,Student_8738,F,CSE,3,A,student_8738@college.edu,ME303,Intro to Programming,15,19,36,70,18,16,88.89,Cultural,Arts Event 7,National,12
